ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,anagen,5,0,1.0000000000000013,1,
BP,retinal cone cell differentiation,13,0,1.0000000000000013,1,
BP,D-glucuronate transmembrane transport,1,0,1.0000000000000013,1,
MF,D-glucuronate transmembrane transporter activity,1,0,1.0000000000000013,1,
MF,ornithine decarboxylase activator activity,2,0,1.0000000000000013,1,
BP,negative regulation of Golgi to plasma membrane protein transport,4,0,1.0000000000000013,1,
BP,intercellular bridge organization,1,0,1.0000000000000013,1,
MF,glycerol-3-phosphatase activity,1,0,1.0000000000000013,1,
CC,varicosity,8,0,1.0000000000000013,1,
MF,laminin-1 binding,7,0,1.0000000000000013,1,
MF,sodium-dependent organic anion transmembrane transporter activity,1,0,1.0000000000000013,1,
BP,sodium-dependent organic anion transport,1,0,1.0000000000000013,1,
BP,negative regulation of leukocyte degranulation,13,0,1.0000000000000013,1,
BP,eosinophil degranulation,6,0,1.0000000000000013,1,
BP,"positive regulation of CD8-positive, alpha-beta T cell differentiation",5,0,1.0000000000000013,1,
BP,homocysteine catabolic process,3,0,1.0000000000000013,1,
BP,regulation of fermentation,5,0,1.0000000000000013,1,
BP,pigment accumulation,12,0,1.0000000000000013,1,
BP,cellular pigment accumulation,12,0,1.0000000000000013,1,
BP,regulation of translation in response to stress,21,0,1.0000000000000013,1,
BP,regulation of transcription from RNA polymerase II promoter in response to oxidative stress,7,0,1.0000000000000013,1,
MF,phosphatidylinositol-4-phosphate phosphatase activity,3,0,1.0000000000000013,1,
MF,L-seryl-tRNA(Sec) kinase activity,1,0,1.0000000000000013,1,
MF,histone H3K18 acetyltransferase activity,1,0,1.0000000000000013,1,
BP,histone H3-K14 acetylation,1,0,1.0000000000000013,1,
CC,axonal spine,2,0,1.0000000000000013,1,
CC,cone cell pedicle,2,0,1.0000000000000013,1,
CC,dendritic spine head,7,0,1.0000000000000013,1,
BP,Wnt signaling pathway involved in digestive tract morphogenesis,1,0,1.0000000000000013,1,
BP,canonical Wnt signaling pathway involved in regulation of cell proliferation,6,0,1.0000000000000013,1,
BP,macropinocytosis,9,0,1.0000000000000013,1,
CC,pinosome,7,0,1.0000000000000013,1,
CC,macropinosome,7,0,1.0000000000000013,1,
MF,S100 protein binding,14,0,1.0000000000000013,1,
BP,dendritic cell proliferation,3,0,1.0000000000000013,1,
BP,adhesion of symbiont to host cell,9,0,1.0000000000000013,1,
BP,tooth eruption,5,0,1.0000000000000013,1,
BP,"protein import into peroxisome matrix, substrate release",5,0,1.0000000000000013,1,
BP,cellular response to human chorionic gonadotropin stimulus,2,0,1.0000000000000013,1,
MF,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",24,0,1.0000000000000013,1,
BP,mitotic G1/S transition checkpoint signaling,29,0,1.0000000000000013,1,
CC,mitochondrial degradosome,2,0,1.0000000000000013,1,
BP,negative thymic T cell selection,12,0,1.0000000000000013,1,
BP,intermediate filament polymerization or depolymerization,3,0,1.0000000000000013,1,
BP,clustering of voltage-gated sodium channels,6,0,1.0000000000000013,1,
BP,clustering of voltage-gated potassium channels,4,0,1.0000000000000013,1,
BP,cell-cell junction maintenance,17,0,1.0000000000000013,1,
BP,farnesyl diphosphate catabolic process,1,0,1.0000000000000013,1,
MF,interleukin-27 binding,1,0,1.0000000000000013,1,
BP,negative regulation of B cell differentiation,6,0,1.0000000000000013,1,
BP,regulation of T-helper 2 cell differentiation,12,0,1.0000000000000013,1,
BP,negative regulation of megakaryocyte differentiation,18,0,1.0000000000000013,1,
BP,negative regulation of neutrophil differentiation,2,0,1.0000000000000013,1,
BP,positive regulation of adenylate cyclase activity,31,0,1.0000000000000013,1,
BP,negative regulation of bone resorption,16,0,1.0000000000000013,1,
BP,positive regulation of synaptic assembly at neuromuscular junction,1,0,1.0000000000000013,1,
BP,regulation of RNA polymerase II transcription preinitiation complex assembly,7,0,1.0000000000000013,1,
BP,negative regulation of catecholamine metabolic process,2,0,1.0000000000000013,1,
BP,positive regulation of natural killer cell mediated cytotoxicity,29,0,1.0000000000000013,1,
BP,negative regulation of dopamine metabolic process,2,0,1.0000000000000013,1,
BP,negative regulation of smooth muscle contraction,13,0,1.0000000000000013,1,
BP,hypoxanthine biosynthetic process,3,0,1.0000000000000013,1,
BP,thymidine metabolic process,5,0,1.0000000000000013,1,
BP,pyrimidine deoxyribonucleoside metabolic process,5,0,1.0000000000000013,1,
BP,purine ribonucleoside biosynthetic process,11,0,1.0000000000000013,1,
BP,negative regulation of vitamin metabolic process,7,0,1.0000000000000013,1,
BP,aldehyde catabolic process,14,0,1.0000000000000013,1,
BP,glycosylceramide catabolic process,7,0,1.0000000000000013,1,
MF,natural killer cell lectin-like receptor binding,8,0,1.0000000000000013,1,
BP,negative regulation by virus of viral protein levels in host cell,1,0,1.0000000000000013,1,
BP,positive regulation of RNA export from nucleus,5,0,1.0000000000000013,1,
BP,negative regulation of follicle-stimulating hormone secretion,3,0,1.0000000000000013,1,
MF,calcium oxalate binding,2,0,1.0000000000000013,1,
MF,"acyltransferase activity, acyl groups converted into alkyl on transfer",5,0,1.0000000000000013,1,
BP,ketone body catabolic process,3,0,1.0000000000000013,1,
MF,"proton-transporting ATPase activity, rotational mechanism",24,0,1.0000000000000013,1,
MF,TAP binding,7,0,1.0000000000000013,1,
BP,positive regulation of hemoglobin biosynthetic process,6,0,1.0000000000000013,1,
MF,androsterone dehydrogenase activity,8,0,1.0000000000000013,1,
MF,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",3,0,1.0000000000000013,1,
MF,thiomorpholine-carboxylate dehydrogenase activity,1,0,1.0000000000000013,1,
MF,"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1,0,1.0000000000000013,1,
MF,glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,6,0,1.0000000000000013,1,
MF,fucose-1-phosphate guanylyltransferase activity,1,0,1.0000000000000013,1,
BP,regulation of response to osmotic stress,16,0,1.0000000000000013,1,
MF,arachidonate 8(R)-lipoxygenase activity,1,0,1.0000000000000013,1,
MF,3-oxo-5alpha-steroid 4-dehydrogenase (NADP+),3,0,1.0000000000000013,1,
MF,cytidylate cyclase activity,1,0,1.0000000000000013,1,
MF,D-glutamate cyclase activity,1,0,1.0000000000000013,1,
MF,deoxycytidine deaminase activity,9,0,1.0000000000000013,1,
MF,fatty acid peroxidase activity,1,0,1.0000000000000013,1,
MF,disaccharide binding,3,0,1.0000000000000013,1,
BP,regulation of developmental pigmentation,15,0,1.0000000000000013,1,
BP,establishment of body hair or bristle planar orientation,3,0,1.0000000000000013,1,
BP,establishment of body hair planar orientation,3,0,1.0000000000000013,1,
BP,determination of dorsal identity,10,0,1.0000000000000013,1,
BP,vesicle fusion with Golgi apparatus,9,0,1.0000000000000013,1,
BP,positive regulation of behavior,25,0,1.0000000000000013,1,
BP,sarcomerogenesis,3,0,1.0000000000000013,1,
BP,mechanosensory lateral line system development,1,0,1.0000000000000013,1,
BP,posterior lateral line system development,1,0,1.0000000000000013,1,
BP,posterior lateral line development,1,0,1.0000000000000013,1,
BP,posterior lateral line neuromast development,1,0,1.0000000000000013,1,
BP,posterior lateral line neuromast hair cell differentiation,1,0,1.0000000000000013,1,
MF,myosin-light-chain-phosphatase activity,1,0,1.0000000000000013,1,
MF,nucleoside phosphotransferase activity,1,0,1.0000000000000013,1,
MF,retinol isomerase activity,2,0,1.0000000000000013,1,
MF,steryl-beta-glucosidase activity,2,0,1.0000000000000013,1,
MF,thiamine triphosphate phosphatase activity,1,0,1.0000000000000013,1,
MF,triokinase activity,1,0,1.0000000000000013,1,
MF,acyloxyacyl hydrolase activity,1,0,1.0000000000000013,1,
MF,protein-glutamine glutaminase activity,1,0,1.0000000000000013,1,
MF,propionyl-CoA C2-trimethyltridecanoyltransferase activity,1,0,1.0000000000000013,1,
MF,acetyl-CoA C-myristoyltransferase activity,3,0,1.0000000000000013,1,
BP,homocysteine metabolic process,13,0,1.0000000000000013,1,
BP,negative regulation of dendrite morphogenesis,8,0,1.0000000000000013,1,
MF,advanced glycation end-product receptor activity,1,0,1.0000000000000013,1,
BP,detection of light stimulus involved in visual perception,22,0,1.0000000000000013,1,
BP,detection of temperature stimulus involved in thermoception,5,0,1.0000000000000013,1,
BP,detection of temperature stimulus involved in sensory perception,21,0,1.0000000000000013,1,
BP,detection of light stimulus involved in sensory perception,22,0,1.0000000000000013,1,
BP,regulation of calcium-independent cell-cell adhesion,2,0,1.0000000000000013,1,
BP,negative regulation of membrane protein ectodomain proteolysis,8,0,1.0000000000000013,1,
BP,regulation of NK T cell differentiation,6,0,1.0000000000000013,1,
MF,mono-olein transacylation activity,3,0,1.0000000000000013,1,
MF,diolein transacylation activity,3,0,1.0000000000000013,1,
BP,positive regulation of mitochondrial calcium ion concentration,11,0,1.0000000000000013,1,
BP,positive regulation of neurotransmitter transport,23,0,1.0000000000000013,1,
BP,maintenance of mitochondrion location,2,0,1.0000000000000013,1,
BP,regulation of timing of anagen,5,0,1.0000000000000013,1,
BP,pigment granule transport,22,0,1.0000000000000013,1,
BP,amino acid neurotransmitter reuptake,10,0,1.0000000000000013,1,
BP,positive regulation of attachment of spindle microtubules to kinetochore,11,0,1.0000000000000013,1,
MF,protein carboxyl O-methyltransferase activity,6,0,1.0000000000000013,1,
MF,23S rRNA (adenine(1618)-N(6))-methyltransferase activity,1,0,1.0000000000000013,1,
BP,lipoprotein particle mediated signaling,3,0,1.0000000000000013,1,
BP,low-density lipoprotein particle mediated signaling,3,0,1.0000000000000013,1,
CC,neurofilament cytoskeleton,2,0,1.0000000000000013,1,
BP,"cytoskeletal rearrangement involved in phagocytosis, engulfment",1,0,1.0000000000000013,1,
BP,"regulation of phagocytosis, engulfment",15,0,1.0000000000000013,1,
BP,male mating behavior,6,0,1.0000000000000013,1,
BP,apelin receptor signaling pathway,3,0,1.0000000000000013,1,
BP,hemangioblast cell differentiation,1,0,1.0000000000000013,1,
BP,negative regulation of blood vessel remodeling,2,0,1.0000000000000013,1,
BP,positive regulation of Fc receptor mediated stimulatory signaling pathway,5,0,1.0000000000000013,1,
BP,atrial septum morphogenesis,15,0,1.0000000000000013,1,
BP,branching involved in salivary gland morphogenesis,21,0,1.0000000000000013,1,
BP,dichotomous subdivision of terminal units involved in lung branching,2,0,1.0000000000000013,1,
BP,lobar bronchus development,6,0,1.0000000000000013,1,
BP,prostatic bud formation,9,0,1.0000000000000013,1,
BP,apoptotic process involved in morphogenesis,26,0,1.0000000000000013,1,
BP,morphogenesis of an epithelial fold,24,0,1.0000000000000013,1,
BP,intestinal epithelial cell maturation,6,0,1.0000000000000013,1,
BP,multicellular organismal-level iron ion homeostasis,25,0,1.0000000000000013,1,
BP,regulation of lipoprotein lipid oxidation,2,0,1.0000000000000013,1,
BP,mammary placode formation,3,0,1.0000000000000013,1,
BP,lateral sprouting from an epithelium,11,0,1.0000000000000013,1,
BP,epithelial cell differentiation involved in embryonic placenta development,3,0,1.0000000000000013,1,
BP,epithelial cell morphogenesis involved in placental branching,3,0,1.0000000000000013,1,
BP,spongiotrophoblast layer development,2,0,1.0000000000000013,1,
BP,regulation of epithelial cell proliferation involved in prostate gland development,10,0,1.0000000000000013,1,
BP,regulation of apoptosis involved in tissue homeostasis,1,0,1.0000000000000013,1,
BP,inactivation of X chromosome by heterochromatin formation,2,0,1.0000000000000013,1,
BP,semicircular canal formation,2,0,1.0000000000000013,1,
BP,neural plate pattern specification,8,0,1.0000000000000013,1,
BP,positive regulation of macrophage cytokine production,24,0,1.0000000000000013,1,
BP,cardiac pacemaker cell differentiation,11,0,1.0000000000000013,1,
BP,sinoatrial node cell differentiation,6,0,1.0000000000000013,1,
BP,cardiac pacemaker cell development,9,0,1.0000000000000013,1,
BP,atrioventricular node cell fate commitment,2,0,1.0000000000000013,1,
BP,seminal vesicle epithelium development,1,0,1.0000000000000013,1,
BP,alveolar secondary septum development,2,0,1.0000000000000013,1,
BP,retinal blood vessel morphogenesis,6,0,1.0000000000000013,1,
BP,Notch signaling involved in heart development,11,0,1.0000000000000013,1,
BP,cell adhesion involved in heart morphogenesis,6,0,1.0000000000000013,1,
BP,optic chiasma development,1,0,1.0000000000000013,1,
BP,behavioral response to chemical pain,3,0,1.0000000000000013,1,
BP,behavioral response to formalin induced pain,3,0,1.0000000000000013,1,
BP,mammillary axonal complex development,1,0,1.0000000000000013,1,
BP,mammillothalamic axonal tract development,1,0,1.0000000000000013,1,
BP,cell migration in diencephalon,1,0,1.0000000000000013,1,
BP,endocardial cushion cell development,1,0,1.0000000000000013,1,
BP,early endosome to recycling endosome transport,6,0,1.0000000000000013,1,
BP,ganglion development,17,0,1.0000000000000013,1,
BP,trigeminal ganglion development,4,0,1.0000000000000013,1,
MF,molybdopterin-synthase sulfurtransferase activity,1,0,1.0000000000000013,1,
MF,molybdopterin-synthase adenylyltransferase activity,1,0,1.0000000000000013,1,
MF,UFM1 conjugating enzyme activity,1,0,1.0000000000000013,1,
BP,detoxification of inorganic compound,22,0,1.0000000000000013,1,
MF,lipoamidase activity,1,0,1.0000000000000013,1,
MF,Met1-linked polyubiquitin deubiquitinase activity,1,0,1.0000000000000013,1,
BP,telomeric D-loop disassembly,9,0,1.0000000000000013,1,
BP,neuropeptide processing,1,0,1.0000000000000013,1,
BP,negative regulation of protein K48-linked ubiquitination,2,0,1.0000000000000013,1,
MF,box C/D snoRNP complex binding,1,0,1.0000000000000013,1,
BP,stomach development,5,0,1.0000000000000013,1,
MF,mRNA (cytidine-5-)-methyltransferase activity,1,0,1.0000000000000013,1,
MF,C5-methylcytidine-containing RNA binding,3,0,1.0000000000000013,1,
MF,N6-methyl-AMP deaminase activity,1,0,1.0000000000000013,1,
BP,brexanolone catabolic process,1,0,1.0000000000000013,1,
MF,secalciferol 1-monooxygenase activity,1,0,1.0000000000000013,1,
BP,tear secretion,3,0,1.0000000000000013,1,
BP,regulation of mitochondrial translation,25,0,1.0000000000000013,1,
MF,small ribosomal subunit rRNA binding,8,0,1.0000000000000013,1,
BP,regulation of establishment of protein localization to telomere,11,0,1.0000000000000013,1,
BP,activated T cell autonomous cell death,1,0,1.0000000000000013,1,
BP,regulation of activated T cell autonomous cell death,1,0,1.0000000000000013,1,
BP,positive regulation of activated T cell autonomous cell death,1,0,1.0000000000000013,1,
BP,somatostatin secretion,3,0,1.0000000000000013,1,
BP,N-acylethanolamine metabolic process,5,0,1.0000000000000013,1,
BP,G1 to G0 transition,19,0,1.0000000000000013,1,
BP,negative regulation of hepatocyte differentiation,1,0,1.0000000000000013,1,
BP,ERK5 cascade,5,0,1.0000000000000013,1,
BP,mitochondrion morphogenesis,21,0,1.0000000000000013,1,
MF,"inositol 1,4,5 trisphosphate binding",12,0,1.0000000000000013,1,
MF,myosin VI binding,3,0,1.0000000000000013,1,
BP,platelet alpha granule organization,2,0,1.0000000000000013,1,
BP,global genome nucleotide-excision repair,2,0,1.0000000000000013,1,
BP,neutrophil-mediated killing of bacterium,11,0,1.0000000000000013,1,
BP,positive regulation of neutrophil mediated killing of bacterium,1,0,1.0000000000000013,1,
BP,positive regulation of neutrophil mediated killing of gram-negative bacterium,1,0,1.0000000000000013,1,
MF,FHA domain binding,1,0,1.0000000000000013,1,
BP,oxidative demethylation,14,0,1.0000000000000013,1,
BP,superior temporal gyrus development,2,0,1.0000000000000013,1,
CC,homomeric SMAD protein complex,1,0,1.0000000000000013,1,
CC,heteromeric SMAD protein complex,8,0,1.0000000000000013,1,
CC,NF-kappaB complex,4,0,1.0000000000000013,1,
BP,DNA replication preinitiation complex assembly,3,0,1.0000000000000013,1,
CC,translocon complex,6,0,1.0000000000000013,1,
BP,cellular response to cobalt ion,4,0,1.0000000000000013,1,
BP,cellular response to iron(III) ion,1,0,1.0000000000000013,1,
BP,cellular response to magnesium ion,7,0,1.0000000000000013,1,
BP,cellular response to fructose stimulus,4,0,1.0000000000000013,1,
BP,hair follicle cell proliferation,2,0,1.0000000000000013,1,
BP,succinate transmembrane transport,6,0,1.0000000000000013,1,
BP,cellular response to lipid hydroperoxide,1,0,1.0000000000000013,1,
BP,cellular response to gamma radiation,27,0,1.0000000000000013,1,
BP,cellular response to laminar fluid shear stress,8,0,1.0000000000000013,1,
BP,cellular response to sterol depletion,16,0,1.0000000000000013,1,
BP,response to heparin,7,0,1.0000000000000013,1,
MF,histone H3K27me2/H3K27me3 demethylase activity,5,0,1.0000000000000013,1,
BP,zinc ion transmembrane transport,27,0,1.0000000000000013,1,
MF,linoleic acid epoxygenase activity,2,0,1.0000000000000013,1,
BP,positive regulation of macrophage inflammatory protein 1 alpha production,2,0,1.0000000000000013,1,
BP,positive regulation of IP-10 production,1,0,1.0000000000000013,1,
BP,striated muscle myosin thick filament assembly,3,0,1.0000000000000013,1,
CC,LUBAC complex,4,0,1.0000000000000013,1,
CC,MMXD complex,5,0,1.0000000000000013,1,
BP,negative regulation of apoptotic process in bone marrow cell,4,0,1.0000000000000013,1,
BP,regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway,3,0,1.0000000000000013,1,
MF,N-terminal protein N-methyltransferase activity,2,0,1.0000000000000013,1,
BP,macrophage apoptotic process,14,0,1.0000000000000013,1,
CC,XPC complex,3,0,1.0000000000000013,1,
BP,establishment or maintenance of cell polarity regulating cell shape,2,0,1.0000000000000013,1,
BP,multicellular organismal locomotion,1,0,1.0000000000000013,1,
BP,proximal straight tubule development,1,0,1.0000000000000013,1,
BP,descending thin limb development,1,0,1.0000000000000013,1,
BP,proximal convoluted tubule segment 2 development,1,0,1.0000000000000013,1,
BP,regulation of ureteric bud formation,4,0,1.0000000000000013,1,
BP,positive regulation of ureteric bud formation,4,0,1.0000000000000013,1,
BP,glomerular parietal epithelial cell differentiation,3,0,1.0000000000000013,1,
BP,positive regulation of metanephros development,3,0,1.0000000000000013,1,
BP,metanephric descending thin limb development,1,0,1.0000000000000013,1,
BP,metanephric glomerulus development,17,0,1.0000000000000013,1,
BP,metanephric proximal straight tubule development,1,0,1.0000000000000013,1,
BP,metanephric proximal convoluted tubule segment 2 development,1,0,1.0000000000000013,1,
BP,metanephric nephron tubule development,22,0,1.0000000000000013,1,
BP,regulation of metanephric glomerulus development,3,0,1.0000000000000013,1,
BP,positive regulation of metanephric glomerulus development,3,0,1.0000000000000013,1,
BP,negative regulation of metanephric nephron tubule epithelial cell differentiation,1,0,1.0000000000000013,1,
BP,chromosome passenger complex localization to kinetochore,1,0,1.0000000000000013,1,
CC,ER membrane insertion complex,14,0,1.0000000000000013,1,
BP,flavin adenine dinucleotide metabolic process,4,0,1.0000000000000013,1,
BP,mesenchymal stem cell differentiation,12,0,1.0000000000000013,1,
BP,pyrimidine-containing compound transmembrane transport,16,0,1.0000000000000013,1,
CC,perineuronal net,10,0,1.0000000000000013,1,
CC,endothelial microparticle,3,0,1.0000000000000013,1,
BP,hepatocyte proliferation,23,0,1.0000000000000013,1,
BP,epithelial cell proliferation involved in liver morphogenesis,23,0,1.0000000000000013,1,
BP,eosinophil migration,32,0,1.0000000000000013,1,
BP,eosinophil extravasation,1,0,1.0000000000000013,1,
BP,cellular response to camptothecin,4,0,1.0000000000000013,1,
BP,protein deglutathionylation,1,0,1.0000000000000013,1,
BP,regulation of fertilization,17,0,1.0000000000000013,1,
BP,Purkinje myocyte action potential,4,0,1.0000000000000013,1,
BP,cardiac muscle cell-cardiac muscle cell adhesion,7,0,1.0000000000000013,1,
BP,membrane repolarization during bundle of His cell action potential,1,0,1.0000000000000013,1,
BP,membrane repolarization during SA node cell action potential,1,0,1.0000000000000013,1,
MF,voltage-gated potassium channel activity involved in bundle of His cell action potential repolarization,1,0,1.0000000000000013,1,
MF,voltage-gated potassium channel activity involved in SA node cell action potential repolarization,1,0,1.0000000000000013,1,
BP,positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction,1,0,1.0000000000000013,1,
BP,positive regulation of monocyte chemotaxis,21,0,1.0000000000000013,1,
BP,regulation of chaperone-mediated protein complex assembly,1,0,1.0000000000000013,1,
BP,positive regulation of chaperone-mediated protein complex assembly,1,0,1.0000000000000013,1,
BP,regulation of mitochondrial fission,30,0,1.0000000000000013,1,
BP,negative regulation of sphingolipid biosynthetic process,6,0,1.0000000000000013,1,
BP,microtubule cytoskeleton organization involved in establishment of planar polarity,3,0,1.0000000000000013,1,
BP,axis elongation involved in somitogenesis,4,0,1.0000000000000013,1,
BP,negative regulation of retinal ganglion cell axon guidance,2,0,1.0000000000000013,1,
BP,positive regulation of fibroblast growth factor production,4,0,1.0000000000000013,1,
BP,negative regulation of locomotion involved in locomotory behavior,3,0,1.0000000000000013,1,
BP,phagosome-lysosome docking,1,0,1.0000000000000013,1,
MF,thiamine pyrophosphate transmembrane transporter activity,2,0,1.0000000000000013,1,
BP,inflammatory response to wounding,28,0,1.0000000000000013,1,
BP,microglial cell mediated cytotoxicity,5,0,1.0000000000000013,1,
BP,response to environmental enrichment,1,0,1.0000000000000013,1,
BP,response to oxygen-glucose deprivation,14,0,1.0000000000000013,1,
BP,cell chemotaxis to vascular endothelial growth factor,3,0,1.0000000000000013,1,
BP,endothelial cell chemotaxis to vascular endothelial growth factor,3,0,1.0000000000000013,1,
BP,adaptive immune memory response involving T cells and B cells,1,0,1.0000000000000013,1,
CC,Las1 complex,1,0,1.0000000000000013,1,
MF,adipokinetic hormone binding,2,0,1.0000000000000013,1,
BP,motor neuron apoptotic process,21,0,1.0000000000000013,1,
BP,amniotic stem cell differentiation,1,0,1.0000000000000013,1,
BP,methyl-branched fatty acid metabolic process,4,0,1.0000000000000013,1,
BP,presynaptic membrane assembly,9,0,1.0000000000000013,1,
BP,pilomotor reflex,3,0,1.0000000000000013,1,
CC,sperm mitochondrial sheath,5,0,1.0000000000000013,1,
BP,chromosome attachment to the nuclear envelope,7,0,1.0000000000000013,1,
BP,interneuron axon guidance,4,0,1.0000000000000013,1,
BP,dorsal spinal cord interneuron anterior axon guidance,1,0,1.0000000000000013,1,
CC,Lewy body,8,0,1.0000000000000013,1,
CC,basal dendrite,6,0,1.0000000000000013,1,
CC,astrocyte end-foot,9,0,1.0000000000000013,1,
BP,programmed cell death in response to reactive oxygen species,19,0,1.0000000000000013,1,
MF,cyclin-dependent protein kinase activity,29,0,1.0000000000000013,1,
CC,sperm cytoplasmic droplet,3,0,1.0000000000000013,1,
MF,monoamine oxidase activity,3,0,1.0000000000000013,1,
BP,potassium ion export across plasma membrane,20,0,1.0000000000000013,1,
BP,double-strand break repair via alternative nonhomologous end joining,4,0,1.0000000000000013,1,
BP,non-replicative DNA transposition,1,0,1.0000000000000013,1,
CC,lumenal side of endoplasmic reticulum membrane,27,0,1.0000000000000013,1,
CC,mucin granule,2,0,1.0000000000000013,1,
MF,selenocysteine-tRNA ligase activity,1,0,1.0000000000000013,1,
CC,protein complex involved in cell-cell adhesion,5,0,1.0000000000000013,1,
CC,complex of collagen trimers,21,0,1.0000000000000013,1,
BP,regulation of synaptic vesicle cycle,13,0,1.0000000000000013,1,
BP,symmetric cell division,1,0,1.0000000000000013,1,
MF,FBXO family protein binding,2,0,1.0000000000000013,1,
BP,spontaneous synaptic transmission,14,0,1.0000000000000013,1,
CC,presynaptic active zone cytoplasmic component,18,0,1.0000000000000013,1,CTNND1
BP,folate transmembrane transport,5,0,1.0000000000000013,1,
BP,cellular detoxification of cadmium ion,3,0,1.0000000000000013,1,
BP,anterograde dendritic transport,9,0,1.0000000000000013,1,
CC,neuronal dense core vesicle membrane,5,0,1.0000000000000013,1,
BP,vesicle tethering to Golgi,5,0,1.0000000000000013,1,
BP,"potassium channel activating, G protein-coupled receptor signaling pathway",1,0,1.0000000000000013,1,
BP,regulation of presynaptic cytosolic calcium ion concentration,15,0,1.0000000000000013,1,
MF,G protein-coupled neurotransmitter receptor activity,11,0,1.0000000000000013,1,
BP,trans-synaptic signaling by trans-synaptic complex,7,0,1.0000000000000013,1,
BP,"regulation of protein catabolic process at postsynapse, modulating synaptic transmission",4,0,1.0000000000000013,1,
BP,regulation of action potential firing threshold,2,0,1.0000000000000013,1,
MF,heparan sulfate N-deacetylase activity,3,0,1.0000000000000013,1,
MF,mycophenolic acid acyl-glucuronide esterase activity,1,0,1.0000000000000013,1,
MF,very-long-chain enoyl-CoA reductase activity,1,0,1.0000000000000013,1,
MF,17-hydroxyprogesterone 21-hydroxylase activity,1,0,1.0000000000000013,1,
BP,RNA 5'-cap (guanine-N7)-methylation,2,0,1.0000000000000013,1,
BP,protein maturation by [2Fe-2S] cluster transfer,3,0,1.0000000000000013,1,
MF,peptide N-succinyltransferase activity,1,0,1.0000000000000013,1,
MF,histone succinyltransferase activity,1,0,1.0000000000000013,1,
BP,peptidyl-lysine glutarylation,1,0,1.0000000000000013,1,
MF,peptide glutaryltransferase activity,1,0,1.0000000000000013,1,
MF,histone glutaryltransferase activity,1,0,1.0000000000000013,1,
MF,arachidonate 12(R)-lipoxygenase activity,1,0,1.0000000000000013,1,
MF,biliberdin reductase NAD+ activity,2,0,1.0000000000000013,1,
MF,biliverdin reductase (NADP+) activity,2,0,1.0000000000000013,1,
MF,progesterone 21-hydroxylase activity,1,0,1.0000000000000013,1,
MF,"acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1,0,1.0000000000000013,1,
MF,"acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1,0,1.0000000000000013,1,
MF,L-phenylalaine oxidase activity,1,0,1.0000000000000013,1,
MF,2-hydroxyacyl-CoA lyase activity,1,0,1.0000000000000013,1,
MF,protein-L-histidine N-pros-methyltransferase activity,1,0,1.0000000000000013,1,
MF,2-hydroxyphytanoyl-CoA lyase activity,1,0,1.0000000000000013,1,
MF,isoprenoid diphosphate phosphatase activity,1,0,1.0000000000000013,1,
MF,NAD-dependent protein lipoamidase activity,1,0,1.0000000000000013,1,
MF,NAD-dependent protein biotinidase activity,1,0,1.0000000000000013,1,
MF,deaminated glutathione amidase activity,1,0,1.0000000000000013,1,
BP,negative regulation of calcium import into the mitochondrion,1,0,1.0000000000000013,1,
MF,RNA NAD-cap (NMN-forming) hydrolase activity,2,0,1.0000000000000013,1,
CC,reelin complex,1,0,1.0000000000000013,1,
MF,glucagon family peptide binding,1,0,1.0000000000000013,1,
MF,U6 snRNA (adenine-(43)-N(6))-methyltransferase activity,1,0,1.0000000000000013,1,
BP,regulation of peptidyl-lysine crotonylation,1,0,1.0000000000000013,1,
BP,negative regulation of peptidyl-lysine crotonylation,1,0,1.0000000000000013,1,
CC,procentriole,3,0,1.0000000000000013,1,
MF,DNA-3'-diphospho-5'-guanosine diphosphatase,1,0,1.0000000000000013,1,
CC,outer dynein arm docking complex,3,0,1.0000000000000013,1,
BP,olefinic compound biosynthetic process,28,0,1.0000000000000013,1,
MF,peptide serotonyltransferase activity,1,0,1.0000000000000013,1,
MF,histone serotonyltransferase activity,1,0,1.0000000000000013,1,
MF,peptide dopaminyltransferase activity,1,0,1.0000000000000013,1,
MF,histone dopaminyltransferase activity,1,0,1.0000000000000013,1,
MF,peptide noradrenalinyltransferase activity,1,0,1.0000000000000013,1,
MF,peptide histaminyltransferase activity,1,0,1.0000000000000013,1,
MF,phosphorylation-dependent protein binding,6,0,1.0000000000000013,1,
MF,glycosylated region protein binding,3,0,1.0000000000000013,1,
MF,"catalytic activity, acting on a glycoprotein",23,0,1.0000000000000013,1,
MF,nucleocytoplasmic carrier activity,32,0,1.0000000000000013,1,
MF,protein-cysteine S-stearoyltransferase activity,7,0,1.0000000000000013,1,
CC,"chromosome, telomeric repeat region",13,0,1.0000000000000013,1,
