"seed","nclass","BIC","AIC"
191,8,7700.4378318612,7288.78317403689
191,9,7771.69302833279,7307.93018597376
191,10,7843.69362733529,7327.82260044154
191,11,7915.74539581107,7347.76618438259
191,12,7987.85358035434,7367.76618439115
192,2,8041.72412898032,7942.71857836434
192,3,7683.76836506123,7532.65462991053
192,4,7567.464116701,7364.24219701558
192,5,7530.76881501561,7275.43871079548
192,6,7561.34475169368,7253.90646293882
192,7,7628.64771486273,7269.10124157315
192,8,7699.75879653981,7288.1041387155
192,9,7771.6233598223,7307.86051746327
192,10,7844.63147492606,7328.76044803231
192,11,7915.74540704913,7347.76619562066
192,12,7987.85358038435,7367.76618442115
193,2,8041.72412898032,7942.71857836434
193,3,7683.7683653238,7532.6546301731
193,4,7567.46411670126,7364.24219701584
193,5,7530.76881501533,7275.43871079519
193,6,7561.34541772369,7253.90712896883
193,7,7628.52563410796,7268.97916081838
193,8,7700.41548341034,7288.76082558604
193,9,7772.57672266463,7308.8138803056
193,10,7843.6375985001,7327.76657160635
193,11,7915.74539581536,7347.76618438689
193,12,7987.8535803209,7367.76618435771
194,2,8041.72412898032,7942.71857836434
194,3,7683.7683652889,7532.65463013821
194,4,7567.46411670078,7364.24219701536
194,5,7530.76881501548,7275.43871079534
194,6,7561.34611398427,7253.90782522941
194,7,7628.52426796884,7268.97779467926
194,8,7699.72683556219,7288.07217773789
194,9,7772.54297207488,7308.78012971586
194,10,7843.63721133865,7327.7661844449
194,11,7915.74591843638,7347.7667070079
194,12,7987.85358032096,7367.76618435777
195,2,8041.72412898032,7942.71857836434
195,3,7683.76836509902,7532.65462994832
195,4,7647.07306341475,7443.85114372933
195,5,7530.76881501561,7275.43871079548
195,6,7561.71720650562,7254.27891775076
195,7,7628.64829036188,7269.1018170723
195,8,7699.57869013774,7287.92403231343
195,9,7771.78241911202,7308.01957675299
195,10,7843.63721847443,7327.76619158068
195,11,7915.89048674452,7347.91127531605
195,12,7987.85358032596,7367.76618436276
196,2,8041.72412898032,7942.71857836434
196,3,7683.76836526262,7532.65463011192
196,4,7567.46411670092,7364.2421970155
196,5,7530.76881501541,7275.43871079527
196,6,7561.34537791753,7253.90708916267
196,7,7628.5242718619,7268.97779857232
196,8,7700.41552108773,7288.76086326342
196,9,7772.52738656237,7308.76454420334
196,10,7843.65308520493,7327.78205831118
196,11,7915.7471245605,7347.76791313203
196,12,7987.8544981547,7367.7671021915
197,2,8041.72412898032,7942.71857836434
197,3,7683.76836514042,7532.65462998972
197,4,7567.46411670091,7364.2421970155
197,5,7530.76881501556,7275.43871079542
197,6,7599.15400018257,7291.71571142771
197,7,7628.66382541298,7269.1173521234
197,8,7700.4151142744,7288.76045645009
197,9,7771.56412036164,7307.80127800261
197,10,7843.64843319802,7327.77740630427
197,11,7915.74539723113,7347.76618580266
197,12,7987.85358031808,7367.76618435488
198,2,8041.72412898032,7942.71857836434
198,3,7683.76836510532,7532.65462995463
198,4,7567.4641167008,7364.24219701538
198,5,7530.76881501562,7275.43871079548
198,6,7561.35685296721,7253.91856421234
198,7,7628.80016761227,7269.25369432269
198,8,7700.43050235351,7288.7758445292
198,9,7772.52329748263,7308.7604551236
198,10,7843.6372112603,7327.76618436655
198,11,7915.74568929714,7347.76647786867
198,12,7987.85358032501,7367.76618436182
199,2,8041.72412898032,7942.71857836434
199,3,7683.76836510585,7532.65462995515
199,4,7567.464116701,7364.24219701558
199,5,7530.76881501571,7275.43871079557
199,6,7561.34474681792,7253.90645806306
199,7,7629.20786088569,7269.66138759611
199,8,7700.41522069606,7288.76056287176
199,9,7771.71430074404,7307.95145838502
199,10,7843.64345675332,7327.77242985957
199,11,7915.74539579248,7347.76618436401
199,12,7987.85358032482,7367.76618436162
200,2,8041.72412898032,7942.71857836434
200,3,7683.76836507713,7532.65462992644
200,4,7567.46411670145,7364.24219701604
200,5,7530.76881501565,7275.43871079551
200,6,7561.34475774549,7253.90646899063
200,7,7629.25234640758,7269.70587311799
200,8,7700.58884787397,7288.93419004966
200,9,7771.69263898666,7307.92979662763
200,10,7843.63721349665,7327.7661866029
200,11,7915.74539579666,7347.76618436819
200,12,7987.85367593691,7367.76627997372
